fare_amount_predicted,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
7.065566489,2012-01-26 07:33:00 UTC,-73.94529,40.786502,-73.957293,40.781212,1
6.648884632,2012-01-26 07:33:00 UTC,-73.985842,40.744267,-73.981828,40.714555,1
6.893936264,2012-01-26 07:33:00 UTC,-73.94998,40.906943,-73.946943,40.906657,1
6.899171797,2012-01-26 07:33:00 UTC,-73.966015,40.7617,-73.956567,40.768085,1
6.803146999,2012-01-26 07:33:00 UTC,-74.000158,40.678203,-73.973057,40.758156,1
6.757288485,2012-01-26 07:33:00 UTC,-73.99695,40.722787,-73.986347,40.740458,1
6.833238464,2012-01-26 07:33:00 UTC,-73.962342,40.762857,-73.972537,40.760633,1
6.711287855,2012-01-26 07:33:00 UTC,-73.993272,40.751712,-73.990238,40.756737,1
7.458669342,2012-01-26 07:33:00 UTC,-73.949422,40.781262,-74.010982,40.70186,1
7.154237125,2012-01-26 07:33:00 UTC,-73.955167,40.777347,-73.938438,40.804847,1
6.702863665,2012-01-26 07:33:00 UTC,-74.007592,40.705527,-73.973105,40.754627,1
7.232822527,2012-01-26 07:33:00 UTC,-73.977267,40.7468,-73.981562,40.758997,1
6.753694506,2012-01-26 07:33:00 UTC,-74.006452,40.741482,-73.99181,40.735455,1
6.714751408,2012-01-26 07:33:00 UTC,-74.003448,40.727182,-73.974195,40.751048,1
6.792238464,2012-01-26 07:33:00 UTC,-73.962605,40.770033,-73.973098,40.761737,1
7.111763283,2012-01-26 07:33:00 UTC,-73.979068,40.753638,-73.984325,40.744628,1
6.664581062,2012-01-26 07:33:00 UTC,-74.006328,40.7336,-73.987598,40.759792,1
6.717268075,2012-01-26 07:33:00 UTC,-73.996303,40.723442,-73.976853,40.755865,1
7.036690147,2012-01-26 07:33:00 UTC,-74.00532,40.72104,-74.007607,40.743033,1
6.353938506,2012-01-26 07:33:00 UTC,-73.996137,40.763755,-73.96062,40.775777,1
6.720856494,2012-01-26 07:33:00 UTC,-73.954008,40.766817,-73.970397,40.753743,1
6.894042971,2012-01-26 07:33:00 UTC,-73.94358,40.789255,-73.980418,40.759347,1
6.812235747,2012-01-26 07:33:00 UTC,-73.963497,40.76581,-73.86224,40.767287,1
6.979770458,2012-01-26 07:33:00 UTC,-73.94996,40.772052,-73.957547,40.776177,1
6.679603791,2012-01-26 07:33:00 UTC,-73.982265,40.77403,-73.973705,40.760675,1
7.057060571,2012-01-26 07:33:00 UTC,-73.995735,40.733097,-74.015428,40.715657,1
6.620018075,2012-01-26 07:33:00 UTC,-74.00031,40.742692,-73.972615,40.757857,1
6.842753822,2012-01-26 07:33:00 UTC,-73.99888,40.76183,-74.009973,40.721377,1
6.896368016,2012-01-26 07:33:00 UTC,-73.992772,40.752017,-74.001637,40.755677,1
7.090932653,2012-01-26 07:33:00 UTC,-73.973282,40.743565,-73.984005,40.739162,1
6.547201408,2012-01-26 07:33:00 UTC,-74.005602,40.745755,-73.961345,40.768758,1
6.590941534,2012-01-26 07:33:00 UTC,-73.990463,40.756045,-73.973255,40.764587,1
6.649151074,2012-01-26 07:33:00 UTC,-74.006813,40.713722,-73.87092,40.774077,1
6.432050112,2012-01-26 07:33:00 UTC,-73.986462,40.77176,-73.981757,40.763037,1
6.998222527,2012-01-26 07:33:00 UTC,-73.968042,40.755572,-73.969717,40.761742,1
6.93098229,2012-01-26 07:33:00 UTC,-73.980847,40.753287,-73.97325,40.74738,1
7.31425895,2012-01-26 07:33:00 UTC,-73.970037,40.797272,-73.968372,40.80458,1
6.823749593,2012-01-26 07:33:00 UTC,-73.953182,40.767687,-73.987303,40.69411,1
6.726971797,2012-01-26 07:33:00 UTC,-73.959495,40.770515,-73.961323,40.771973,1
6.679671188,2012-01-26 07:33:00 UTC,-73.99399,40.751542,-73.98623,40.752482,1
6.946461944,2012-01-26 07:33:00 UTC,-73.991382,40.727148,-73.993613,40.750173,1
7.254406644,2012-01-26 07:33:00 UTC,-73.954872,40.76551,-74.013147,40.713813,1
7.079037125,2012-01-26 07:33:00 UTC,-73.95296,40.772032,-73.93775,40.804592,1
7.606494628,2012-01-26 07:33:00 UTC,-73.943542,40.835975,-73.981715,40.780222,1
7.115315812,2012-01-26 07:33:00 UTC,-73.968165,40.800725,-73.962863,40.76759,1
6.683591534,2012-01-26 07:33:00 UTC,-73.992007,40.749708,-73.95837,40.764627,1
7.115100697,2012-01-26 07:33:00 UTC,-73.983803,40.74565,-74.013762,40.714123,1
6.792238464,2012-01-26 07:33:00 UTC,-73.964723,40.769667,-73.97317,40.764022,1
6.876040704,2012-01-26 07:33:00 UTC,-73.990457,40.746613,-74.009998,40.719918,1
8.00883847,2012-01-26 07:33:00 UTC,-73.899117,40.746193,-73.936682,40.84891,1
6.808000112,2012-01-26 07:33:00 UTC,-73.981485,40.778888,-73.982747,40.756677,1
7.017778632,2012-01-26 07:33:00 UTC,-73.989077,40.721515,-73.953862,40.787122,1
6.644997729,2012-01-26 07:33:00 UTC,-74.003787,40.748155,-73.987047,40.761217,1
6.821776249,2012-01-26 07:33:00 UTC,-74.007037,40.734887,-73.943375,40.785342,1
7.391596327,2012-01-26 07:33:00 UTC,-73.983088,40.73061,-74.013167,40.702908,1
6.735663665,2012-01-26 07:33:00 UTC,-74.017495,40.707485,-73.974583,40.760208,1
7.116135084,2012-01-26 07:33:00 UTC,-73.979195,40.74726,-73.979195,40.74726,1
7.077271797,2012-01-26 07:33:00 UTC,-73.959055,40.774382,-73.955737,40.783817,1
6.853241534,2012-01-26 07:33:00 UTC,-73.981813,40.753305,-73.97332,40.761028,1
6.753930789,2012-01-26 07:33:00 UTC,-74.068953,40.85476,-74.069165,40.868258,1
6.502750112,2012-01-26 07:33:00 UTC,-73.986682,40.779197,-73.98351,40.758162,1
6.957143905,2012-01-26 07:33:00 UTC,-74.004805,40.726078,-74.01047,40.710255,1
6.841694547,2012-01-26 07:33:00 UTC,-73.989607,40.72048,-73.97289,40.7476,1
6.833983446,2012-01-26 07:33:00 UTC,-73.953263,40.771547,-73.983682,40.760757,1
6.845878611,2012-01-26 07:33:00 UTC,-73.99113,40.75051,-73.991645,40.749522,1
7.673439775,2012-01-26 07:33:00 UTC,-73.861625,40.839475,-73.925035,40.807137,1
6.488350112,2012-01-26 07:33:00 UTC,-73.985987,40.760108,-73.983808,40.754063,1
6.918439603,2012-01-26 07:33:00 UTC,-73.95758,40.773815,-73.985207,40.74758,1
8.506074981,2015-03-20 23:34:40 UTC,-73.97190857,40.75421906,-73.98047638,40.7387085,1
8.252519279,2015-03-20 23:34:40 UTC,-73.98335266,40.75038147,-73.94226074,40.69466019,1
8.361527036,2015-03-20 23:34:40 UTC,-73.98129272,40.73734665,-73.98490143,40.73264313,1
8.600021709,2013-12-14 03:20:48 UTC,-74.00212,40.739573,-73.921832,40.670123,1
8.4180929,2013-12-14 03:20:48 UTC,-73.937728,40.797141,-73.942365,40.798955,1
8.009394641,2014-04-14 07:03:52 UTC,-73.967861,40.768551,-73.954419,40.786833,1
7.948077705,2014-04-14 07:03:52 UTC,-73.987415,40.724755,-73.974208,40.759402,1
7.512935694,2015-05-21 07:08:08 UTC,-73.99758911,40.75681686,-73.98042297,40.76042175,1
7.347540887,2011-08-30 16:48:24 UTC,-73.994194,40.746667,-73.984925,40.730684,1
7.69626141,2011-08-30 16:48:24 UTC,-73.976678,40.739352,-73.988105,40.763263,1
7.504199864,2011-08-30 16:48:24 UTC,-73.96926,40.749757,-73.95552,40.764381,1
6.347284198,2010-12-09 07:29:00 UTC,-73.981,40.756528,-73.978102,40.753665,1
6.585010362,2010-12-09 07:29:00 UTC,-73.97657,40.780573,-74.014607,40.71404,1
6.334725385,2010-12-09 07:29:00 UTC,-73.981222,40.741482,-73.976047,40.775977,1
6.507178093,2010-12-09 07:29:00 UTC,-73.970557,40.798987,-73.969843,40.790517,1
6.567069487,2010-12-09 07:29:00 UTC,-73.953748,40.785005,-73.956628,40.778058,1
6.808281729,2010-12-09 07:29:00 UTC,-73.95476,40.769602,-73.936922,40.794005,1
6.733043936,2010-12-09 07:29:00 UTC,-73.954738,40.781792,-73.939367,40.805153,1
6.481087463,2010-12-09 07:29:00 UTC,-73.984972,40.762958,-74.010885,40.709343,1
6.318300865,2010-12-09 07:29:00 UTC,-73.994377,40.750278,-73.978212,40.755873,1
6.577343881,2010-12-09 07:29:00 UTC,-73.953323,40.76745,-73.988373,40.729695,1
6.372236533,2010-12-09 07:29:00 UTC,-73.98811,40.724053,-73.993463,40.735898,1
6.313695726,2010-12-09 07:29:00 UTC,-73.980868,40.764395,-73.974815,40.741893,1
6.454653199,2010-12-09 07:29:00 UTC,-73.993972,40.751385,-74.010048,40.721207,1
6.283516076,2010-12-09 07:29:00 UTC,-73.983663,40.740977,-73.976245,40.748292,1
6.260850475,2010-12-09 07:29:00 UTC,-74.010362,40.717405,-73.983972,40.743552,1
6.342895176,2010-12-09 07:29:00 UTC,-73.975215,40.77718,-73.975215,40.777312,1
6.20799941,2010-12-09 07:29:00 UTC,-73.98778,40.759722,-73.984895,40.768455,1
6.423969866,2010-12-09 07:29:00 UTC,-74.001433,40.736167,-73.999048,40.721348,1
6.468969866,2010-12-09 07:29:00 UTC,-74.000395,40.7273,-74.001425,40.73385,1
6.243266076,2010-12-09 07:29:00 UTC,-73.990493,40.751208,-73.98037,40.754787,1
6.619335407,2010-12-09 07:29:00 UTC,-73.977615,40.753548,-74.004647,40.715975,1
6.264925385,2010-12-09 07:29:00 UTC,-74.00582,40.736385,-73.955287,40.785598,1
6.739430514,2010-12-09 07:29:00 UTC,-73.957308,40.77014,-73.978495,40.689947,1
6.303789048,2010-12-09 07:29:00 UTC,-74.004147,40.738057,-73.97654,40.739432,1
6.508392396,2010-12-09 07:29:00 UTC,-73.97621,40.739968,-73.990272,40.75008,1
6.070251195,2010-12-09 07:29:00 UTC,-73.984982,40.76381,-73.973068,40.755705,1
6.498101117,2010-12-09 07:29:00 UTC,-73.976022,40.744537,-73.985108,40.741337,1
6.918568507,2010-12-09 07:29:00 UTC,-73.873797,40.813253,-73.892227,40.824537,1
6.297752534,2010-12-09 07:29:00 UTC,-73.963583,40.765828,-73.974678,40.752968,1
6.251424391,2010-12-09 07:29:00 UTC,-73.995012,40.750477,-73.994508,40.750495,1
6.644154048,2010-12-09 07:29:00 UTC,-73.954885,40.7775,-73.970742,40.790117,1
6.23859941,2010-12-09 07:29:00 UTC,-73.991778,40.749628,-73.981705,40.758133,1
6.482169487,2010-12-09 07:29:00 UTC,-73.947042,40.779742,-73.969613,40.785065,1
6.240367532,2010-12-09 07:29:00 UTC,-73.989823,40.759757,-73.977072,40.753908,1
6.374538687,2010-12-09 07:29:00 UTC,-74.00207,40.709145,-73.981932,40.732247,1
6.328502534,2010-12-09 07:29:00 UTC,-73.958345,40.772767,-73.98035,40.753982,1
6.250952534,2010-12-09 07:29:00 UTC,-73.979032,40.77125,-73.970043,40.762878,1
6.519966076,2010-12-09 07:29:00 UTC,-73.988958,40.721675,-73.988823,40.748388,1
6.20169941,2010-12-09 07:29:00 UTC,-73.996755,40.74279,-73.975013,40.756097,1
6.29144941,2010-12-09 07:29:00 UTC,-73.99053,40.755945,-73.97521,40.756392,1
6.411570656,2010-12-09 07:29:00 UTC,-73.961122,40.780748,-73.979065,40.758373,1
6.319532743,2010-12-09 07:29:00 UTC,-73.994187,40.751042,-73.989485,40.769532,1
6.383144885,2010-12-09 07:29:00 UTC,-73.99154,40.74995,-73.98886,40.73876,1
6.413132188,2010-12-09 07:29:00 UTC,-73.96734,40.771928,-73.973048,40.762488,1
6.566910362,2010-12-09 07:29:00 UTC,-73.976628,40.764213,-74.013862,40.708522,1
6.089169317,2010-12-09 07:29:00 UTC,-73.988558,40.774473,-73.97825,40.756983,1
6.218382743,2010-12-09 07:29:00 UTC,-73.990213,40.756925,-73.972862,40.758268,1
6.442028509,2010-12-09 07:29:00 UTC,-73.963763,40.777013,-73.970713,40.785915,1
6.411284082,2010-12-09 07:29:00 UTC,-73.97835,40.730733,-73.974593,40.754788,1
6.290066076,2010-12-09 07:29:00 UTC,-73.991712,40.744708,-73.973875,40.751973,1
6.513110057,2010-12-09 07:29:00 UTC,-73.965908,40.754188,-73.959958,40.778793,1
6.690204048,2010-12-09 07:29:00 UTC,-73.956515,40.777985,-73.954145,40.790113,1
6.138036763,2010-12-09 07:29:00 UTC,-73.991837,40.769665,-73.967873,40.759595,1
6.605645937,2010-12-09 07:29:00 UTC,-73.996603,40.73725,-74.014993,40.710968,1
7.251012314,2010-12-09 07:29:00 UTC,-73.860297,40.770158,-73.826905,40.74417,1
6.242732743,2010-12-09 07:29:00 UTC,-73.990775,40.756462,-73.983483,40.761245,1
6.324407724,2010-12-09 07:29:00 UTC,-73.981485,40.739872,-73.992013,40.74926,1
6.558967415,2010-12-09 07:29:00 UTC,-73.964912,40.75588,-73.973852,40.75996,1
6.346082743,2010-12-09 07:29:00 UTC,-73.979868,40.754478,-73.970075,40.753815,1
6.374017415,2010-12-09 07:29:00 UTC,-73.976862,40.752575,-73.964598,40.75823,1
6.52673872,2010-12-09 07:29:00 UTC,-73.970398,40.783843,-73.970233,40.789865,1
6.23884941,2010-12-09 07:29:00 UTC,-73.991375,40.750057,-73.975785,40.757427,1
6.426230403,2010-12-09 07:29:00 UTC,-73.969342,40.757757,-73.96401,40.756732,1
6.393500865,2010-12-09 07:29:00 UTC,-73.98327,40.730508,-73.977628,40.750218,1
6.298866076,2010-12-09 07:29:00 UTC,-73.990325,40.756163,-73.980697,40.753817,1
6.389767415,2010-12-09 07:29:00 UTC,-73.9773,40.752905,-73.97162,40.76348,1
6.980340614,2010-12-09 07:29:00 UTC,-73.867035,40.77074,-73.974788,40.75842,1
6.760304264,2010-12-09 07:29:00 UTC,-74.010253,40.719763,-74.011687,40.707967,1
6.470141292,2010-12-09 07:29:00 UTC,-73.966272,40.804992,-73.982143,40.762239,1
7.662934781,2010-12-09 07:29:00 UTC,-73.789853,40.646587,-73.985317,40.756963,1
6.393454048,2010-12-09 07:29:00 UTC,-73.982138,40.775653,-73.951913,40.790378,1
6.577476845,2010-12-09 07:29:00 UTC,-73.95115,40.785662,-73.958677,40.775148,1
6.513468871,2010-12-09 07:29:00 UTC,-73.971447,40.750925,-73.978492,40.748053,1
6.413632743,2010-12-09 07:29:00 UTC,-73.97993,40.739283,-73.976107,40.748923,1
6.313592052,2010-12-09 07:29:00 UTC,-73.982372,40.757433,-73.988367,40.776547,1
6.604546365,2010-12-09 07:29:00 UTC,-73.946968,40.77208,-73.968282,40.78666,1
6.439587463,2010-12-09 07:29:00 UTC,-73.983122,40.781555,-74.014522,40.714055,1
6.259434198,2010-12-09 07:29:00 UTC,-73.985557,40.753077,-73.979555,40.761418,1
6.449151195,2010-12-09 07:29:00 UTC,-73.957765,40.773765,-73.972412,40.759085,1
6.409350749,2010-12-09 07:29:00 UTC,-73.972587,40.755173,-73.964047,40.762533,1
6.608141653,2010-12-09 07:29:00 UTC,-73.986108,40.758805,-73.995977,40.716577,1
6.531636236,2010-12-09 07:29:00 UTC,-73.97432,40.762427,-73.987755,40.741323,1
6.709669866,2010-12-09 07:29:00 UTC,-73.99727,40.722087,-74.010248,40.71196,1
6.399484859,2010-12-09 07:29:00 UTC,-74.014707,40.71002,-73.992218,40.75162,1
6.217700865,2010-12-09 07:29:00 UTC,-73.99753,40.761175,-73.978725,40.762612,1
7.438176687,2010-12-09 07:29:00 UTC,-73.986638,40.758877,-74.18364,40.6966,1
6.455776845,2010-12-09 07:29:00 UTC,-73.953645,40.782092,-73.970613,40.75859,1
6.355407724,2010-12-09 07:29:00 UTC,-73.983752,40.725548,-73.99084,40.749655,1
6.349617415,2010-12-09 07:29:00 UTC,-73.978302,40.745468,-73.965078,40.763627,1
6.291162508,2010-12-09 07:29:00 UTC,-73.988152,40.732732,-73.996593,40.733252,1
6.463101117,2010-12-09 07:29:00 UTC,-73.977603,40.752818,-73.985693,40.741088,1
6.445685596,2010-12-09 07:29:00 UTC,-73.991565,40.759753,-73.95389,40.7876,1
6.091884528,2010-12-09 07:29:00 UTC,-73.988825,40.777717,-73.975237,40.762902,1
7.256313467,2010-12-09 07:29:00 UTC,-73.86317,40.771197,-73.985268,40.73182,1
6.364702534,2010-12-09 07:29:00 UTC,-73.96007,40.773558,-73.975917,40.763802,1
6.484578509,2010-12-09 07:29:00 UTC,-73.965845,40.76836,-73.980617,40.783193,1
6.340882743,2010-12-09 07:29:00 UTC,-73.984662,40.728405,-73.957305,40.761973,1
6.29374941,2010-12-09 07:29:00 UTC,-73.991513,40.74993,-73.95889,40.763812,1
6.099584528,2010-12-09 07:29:00 UTC,-73.98891,40.763602,-73.964808,40.76807,1
6.609345275,2010-12-09 07:29:00 UTC,-73.963357,40.765852,-73.938495,40.804868,1
6.684774461,2010-12-09 07:29:00 UTC,-73.925758,40.767157,-73.939562,40.751798,1
6.17644941,2010-12-09 07:29:00 UTC,-74.004012,40.738148,-73.986682,40.77177,1
6.645645937,2010-12-09 07:29:00 UTC,-73.995768,40.744025,-74.016377,40.714867,1
6.183132743,2010-12-09 07:29:00 UTC,-73.997612,40.756593,-73.980568,40.761947,1
6.392525385,2010-12-09 07:29:00 UTC,-73.9933,40.727662,-73.955732,40.782258,1
6.460101195,2010-12-09 07:29:00 UTC,-73.954907,40.765637,-73.974848,40.76356,1
6.260166076,2010-12-09 07:29:00 UTC,-73.992198,40.725088,-73.971595,40.76201,1
6.470350749,2010-12-09 07:29:00 UTC,-73.964132,40.756605,-73.956725,40.766875,1
6.800975689,2010-12-09 07:29:00 UTC,-73.955323,40.788497,-74.01,40.702112,1
6.493919317,2010-12-09 07:29:00 UTC,-73.957242,40.780262,-73.978103,40.76124,1
6.581052821,2010-12-09 07:29:00 UTC,-73.951965,40.781501,-73.972782,40.785739,1
6.348150865,2010-12-09 07:29:00 UTC,-73.981717,40.740797,-73.977933,40.758465,1
6.330966076,2010-12-09 07:29:00 UTC,-73.9947,40.73155,-73.976293,40.7537,1
6.268084198,2010-12-09 07:29:00 UTC,-73.98663,40.74002,-73.979573,40.760492,1
6.318510848,2010-12-09 07:29:00 UTC,-73.976573,40.79069,-73.994883,40.750138,1
6.190067862,2010-12-09 07:29:00 UTC,-73.981245,40.779233,-73.982295,40.770642,1
6.409151195,2010-12-09 07:29:00 UTC,-73.957195,40.774367,-73.974347,40.757237,1
7.341470625,2010-12-09 07:29:00 UTC,-73.80209,40.647275,-73.98482,40.735745,1
6.193043837,2010-12-09 07:29:00 UTC,-73.986032,40.775512,-73.962767,40.778427,1
6.082101195,2010-12-09 07:29:00 UTC,-73.984873,40.764292,-73.988048,40.754727,1
6.461162508,2010-12-09 07:29:00 UTC,-73.984682,40.73963,-74.006727,40.713545,1
6.497376845,2010-12-09 07:29:00 UTC,-73.948072,40.776397,-73.962647,40.773103,1
6.220582743,2010-12-09 07:29:00 UTC,-73.990427,40.756647,-73.973515,40.761713,1
6.269700865,2010-12-09 07:29:00 UTC,-73.990382,40.75685,-73.979197,40.759315,1
6.633603199,2010-12-09 07:29:00 UTC,-73.992917,40.730772,-74.007623,40.705523,1
6.280122381,2010-12-09 07:29:00 UTC,-74.000555,40.732165,-73.974657,40.741992,1
6.277232743,2010-12-09 07:29:00 UTC,-73.99645,40.738002,-73.974222,40.760575,1
6.116832743,2010-12-09 07:29:00 UTC,-74.002845,40.760493,-73.985017,40.765138,1
6.178382743,2010-12-09 07:29:00 UTC,-73.990398,40.75668,-73.973673,40.757383,1
6.744384106,2010-12-09 07:29:00 UTC,-73.980668,40.72581,-74.011573,40.703005,1
6.605454264,2010-12-09 07:29:00 UTC,-74.011077,40.720228,-74.003173,40.731412,1
7.121248674,2011-09-25 13:01:20 UTC,-73.988624,40.764338,-74.007631,40.751674,1
7.297603446,2011-09-25 13:01:20 UTC,-73.980068,40.754707,-73.996723,40.74261,1
7.742351179,2011-09-25 13:01:20 UTC,-73.965882,40.795069,-73.954579,40.774041,1
7.275953815,2011-09-25 13:01:20 UTC,-74.012955,40.7024,-73.978128,40.737408,1
7.694492127,2011-09-25 13:01:20 UTC,-73.958892,40.771992,-73.95436,40.783271,1
8.234094087,2012-09-08 04:35:16 UTC,-73.955445,40.719987,-73.853674,40.693143,1
7.832993144,2012-05-08 03:50:00 UTC,-74.006773,40.707182,-73.921122,40.759007,1
7.60488381,2012-05-08 03:50:00 UTC,-73.98321,40.762822,-73.98829,40.753582,1
7.987308594,2012-05-08 03:50:00 UTC,-73.983613,40.759342,-73.978328,40.696277,1
7.586057096,2012-05-08 03:50:00 UTC,-73.98061,40.782237,-73.987235,40.757537,1
7.713642629,2012-05-08 03:50:00 UTC,-74.015943,40.71112,-73.972168,40.758017,1
7.531847045,2012-05-08 03:50:00 UTC,-74.003793,40.737997,-73.990445,40.759095,1
7.630625962,2012-05-08 03:50:00 UTC,-73.991088,40.75951,-73.979032,40.74953,1
8.019075962,2012-05-08 03:50:00 UTC,-73.984625,40.72446,-73.97648,40.732402,1
7.63570224,2012-05-08 03:50:00 UTC,-73.992105,40.754262,-73.951577,40.811823,1
7.174271232,2010-10-06 21:23:24 UTC,-73.977301,40.752319,-73.969932,40.761643,1
7.364480281,2010-10-06 21:23:24 UTC,-73.955932,40.763998,-73.974719,40.752081,1
7.651683397,2010-10-06 21:23:24 UTC,-73.994663,40.750492,-73.986711,40.72224,1
8.085856682,2010-10-06 21:23:24 UTC,-73.95756,40.717941,-73.946743,40.727076,1
7.262490254,2010-10-06 21:23:24 UTC,-73.974894,40.787773,-73.963305,40.774633,1
8.283191485,2014-05-17 02:47:12 UTC,-73.986208,40.762326,-74.003421,40.725408,1
7.291432095,2009-07-31 07:30:56 UTC,-73.973343,40.748577,-73.980635,40.750961,1
6.906816876,2009-07-31 07:30:56 UTC,-73.983357,40.721365,-73.983968,40.721742,1
7.888060755,2012-03-06 07:33:04 UTC,-73.980693,40.730147,-73.968176,40.758955,1
7.642852414,2009-01-29 22:15:48 UTC,-73.952954,40.768087,-73.986255,40.740249,1
7.453815311,2013-03-17 12:44:04 UTC,-73.982946,40.726856,-73.98919,40.738263,1
7.988821078,2014-06-18 09:23:32 UTC,-74.008091,40.708536,-74.004456,40.75738,1
7.136245092,2011-09-21 13:15:36 UTC,-73.992056,40.759001,-73.992458,40.743779,1
7.424529604,2011-09-21 13:15:36 UTC,-73.971582,40.792337,-73.960562,40.809964,1
7.424535489,2011-09-21 13:15:36 UTC,-73.954611,40.780874,-73.955793,40.764055,1
8.765608565,2011-09-21 13:15:36 UTC,-73.99225,40.754256,-73.783995,40.64635,1
7.900813138,2015-03-12 19:43:24 UTC,-74.00240326,40.73972321,-73.95834351,40.80024338,1
9.242023627,2015-03-12 19:43:24 UTC,-73.86341095,40.76962662,-74.00447845,40.72130585,1
8.258489054,2015-03-12 19:43:24 UTC,-73.9699707,40.75780487,-73.98087311,40.77074814,1
8.424494036,2015-03-12 19:43:24 UTC,-73.99118805,40.75011444,-74.00006104,40.71369171,1
8.124245301,2014-01-18 17:43:28 UTC,-73.990016,40.741662,-73.973714,40.737756,1
8.478276054,2014-01-18 17:43:28 UTC,-73.977124,40.750098,-73.974798,40.741877,1
8.65477155,2014-01-18 17:43:28 UTC,-73.946529,40.780778,-73.98482,40.748252,1
8.028410947,2014-01-18 17:43:28 UTC,-74.002922,40.731005,-73.972592,40.755181,1
8.077172498,2011-04-05 01:15:44 UTC,-73.986975,40.761231,-73.962382,40.796578,1
7.978785738,2011-04-05 01:15:44 UTC,-74.001708,40.741902,-73.984619,40.781611,1
7.936831747,2011-09-04 01:36:36 UTC,-74.006605,40.735837,-73.995216,40.682152,1
6.94907816,2010-08-09 08:53:56 UTC,-73.989723,40.71561,-73.9767,40.743865,1
6.659666354,2010-08-09 08:53:56 UTC,-73.956502,40.781477,-73.982192,40.774492,1
6.421995418,2010-08-09 08:53:56 UTC,-73.98116,40.778966,-74.001843,40.741136,1
6.969155266,2010-08-09 08:53:56 UTC,-74.002652,40.749688,-73.949643,40.802907,1
6.690499942,2010-08-09 08:53:56 UTC,-74.014005,40.715998,-73.994483,40.736308,1
6.787296375,2010-03-27 07:05:08 UTC,-73.992224,40.75013,-73.990506,40.757637,1
6.517676275,2011-11-16 12:52:52 UTC,-73.96608,40.768273,-73.973994,40.784044,1
6.51917746,2011-11-16 12:52:52 UTC,-73.967248,40.766515,-73.955141,40.765716,1
8.16622486,2011-11-16 12:52:52 UTC,-73.7897,40.6471,-73.9813,40.769,1
6.521728922,2009-10-29 10:48:40 UTC,-73.949228,40.77343,-73.964301,40.755538,1
6.685400441,2009-10-29 10:48:40 UTC,-73.993455,40.736315,-74.015248,40.710897,1
8.360861374,2015-02-01 00:48:44 UTC,-73.9355011,40.79588318,-73.90161896,40.84794998,1
8.251591185,2015-02-01 00:48:44 UTC,-73.97276306,40.75605011,-73.98287964,40.77996063,1
7.995607419,2015-02-01 00:48:44 UTC,-73.98693848,40.72968292,-73.99912262,40.74393845,1
8.353140415,2015-02-01 00:48:44 UTC,-73.97357178,40.79216385,-73.94857025,40.78498459,1
8.269761669,2015-02-01 00:48:44 UTC,-73.97478485,40.68005753,-73.95276642,40.70903397,1
8.3085179,2014-04-03 02:31:08 UTC,-73.997512,40.713506,-73.999864,40.728637,1
7.559669491,2010-07-04 03:28:44 UTC,-73.948741,40.776721,-74.007004,40.710541,1
7.681470713,2009-03-31 23:01:36 UTC,-73.975045,40.760204,-73.994339,40.746173,1
8.134372982,2009-03-31 23:01:36 UTC,-73.870895,40.773727,-73.979468,40.737201,1
7.58350632,2009-03-31 23:01:36 UTC,-74.002486,40.718585,-73.94395,40.71244,1
7.615594332,2012-02-02 00:49:56 UTC,-73.999806,40.724392,-73.987412,40.732948,1
8.659674881,2012-02-02 00:49:56 UTC,-73.798736,40.645208,-73.807304,40.656316,1
7.508313209,2012-02-02 00:49:56 UTC,-73.991652,40.764819,-73.914854,40.760272,1
7.899741644,2012-02-02 00:49:56 UTC,-73.989575,40.688034,-73.937812,40.712612,1
8.399389176,2014-01-26 15:28:52 UTC,-73.973339,40.762099,-73.953285,40.772466,1
7.267568963,2012-02-14 15:32:40 UTC,-73.992077,40.74248,-73.993559,40.733054,1
7.439348766,2012-02-14 15:32:40 UTC,-73.982755,40.756552,-73.973481,40.763429,1
7.22651889,2012-02-14 15:32:40 UTC,-73.992219,40.743507,-73.979005,40.76121,1
7.289972569,2012-02-14 15:32:40 UTC,-73.992125,40.750483,-73.972794,40.75236,1
7.015091645,2011-12-06 11:07:40 UTC,-73.969693,40.761671,-74.010385,40.718619,1
7.154772376,2011-12-06 11:07:40 UTC,-73.979131,40.763007,-73.97748,40.774182,1
7.303420013,2011-07-12 19:41:48 UTC,-73.993474,40.751817,-74.01147,40.704978,1
7.309956519,2011-07-12 19:41:48 UTC,-73.995235,40.74977,-73.961366,40.763731,1
7.414182603,2011-07-12 19:41:48 UTC,-73.991366,40.730122,-73.99691,40.747285,1
7.130116629,2010-09-16 14:27:16 UTC,-74.007612,40.70485,-74.010182,40.721452,1
7.098516276,2010-09-16 14:27:16 UTC,-74.007632,40.734223,-73.99591,40.764703,1
6.623135235,2010-09-16 14:27:16 UTC,-73.983633,40.763017,-74.005815,40.740442,1
7.202369401,2010-09-16 14:27:16 UTC,-73.987622,40.7327,-73.966173,40.764543,1
7.726367106,2014-06-11 01:13:40 UTC,-73.960497,40.761524,-73.992287,40.745524,1
7.853812549,2013-05-18 15:28:40 UTC,-73.97474,40.788324,-73.957821,40.808427,1
8.139893589,2013-05-18 15:28:40 UTC,-73.956892,40.777669,-73.97396,40.764277,1
7.764796821,2015-02-14 20:20:56 UTC,-73.9766922,40.74354172,-73.95964813,40.76256943,1
